source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1947,Interstate League,,M90897,Bell,Les,,Harrisburg,,
minoraverages/emilbb,1947,Interstate League,,M90881,Borgmann,Benny,,Allentown,,
minoraverages/emilbb,1947,Interstate League,,M90914,English,Charles,,Lancaster,,
minoraverages/emilbb,1947,Interstate League,,M90870,Garbee,Specs,,Allentown,,
minoraverages/emilbb,1947,Interstate League,,M90938,Griffiths,"John ""Bunny""",,Hagerstown,,
minoraverages/emilbb,1947,Interstate League,,M90856,Heath,Tommy,,Trenton,,
minoraverages/emilbb,1947,Interstate League,,M90862,Saltzgaver,Jack,,Wilmington,,
minoraverages/emilbb,1947,Interstate League,,M90923,Sheedy,Clayton,,Lancaster,,
minoraverages/emilbb,1947,Interstate League,,M90909,Turchin,Edward,,York,,
minoraverages/emilbb,1947,Interstate League,,M90946,VonGrofski,Walt,,Sunbury,,
