source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1948,Florida International League,,M92427,Abreu,Joseph,,Tampa,,
minoraverages/emilbb,1948,Florida International League,,M92450,Aleno,Charles,,Lakeland,,
minoraverages/emilbb,1948,Florida International League,,M92515,Chozen,Harry,,Miami Beach,,
minoraverages/emilbb,1948,Florida International League,,M92475,Ermisch,Howard,,Miami,,
minoraverages/emilbb,1948,Florida International League,,M92469,Finney,Lou,,St. Petersburg,,
minoraverages/emilbb,1948,Florida International League,,M92531,Kopp,Walter,,Fort Lauderdale,,
minoraverages/emilbb,1948,Florida International League,,M92491,Laskowski,Rudy,,West Palm Beach,,
minoraverages/emilbb,1948,Florida International League,,M92544,Madjeski,Ted,,Fort Lauderdale,,
minoraverages/emilbb,1948,Florida International League,,M92553,Miller,Charles,,Fort Lauderdale,,
minoraverages/emilbb,1948,Florida International League,,M92442,Perrin,Bill,,Lakeland,,
minoraverages/emilbb,1948,Florida International League,,M92488,Perrin,Bill,,Miami,,
minoraverages/emilbb,1948,Florida International League,,M92416,Rodriguez,Oscar,,Havana,,
minoraverages/emilbb,1948,Florida International League,,M92434,Russell,Jack,,Tampa,,
minoraverages/emilbb,1948,Florida International League,,M92502,Schemer,Michael,,West Palm Beach,,
minoraverages/emilbb,1948,Florida International League,,M92528,Valle,Sindo,,Miami Beach,,
