source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1958TSN,1957,Southwestern League,allen,B01899,Allen,James,0,Pampa,,,2,,
minoraverages/1958TSN,1957,Southwestern League,allen,P10958,Allen,,0,Pampa,,,,2,p
minoraverages/1958TSN,1957,Southwestern League,alonso,B00013,Alonso,Reinaldo,1,Clovis,,,10,,
minoraverages/1958TSN,1957,Southwestern League,alonso,B00013,Alonso,Reinaldo,2,Hobbs,,,4,,
minoraverages/1958TSN,1957,Southwestern League,alonso,B00013,Alonso,Reinaldo,T,,,,14,,
minoraverages/1958TSN,1957,Southwestern League,alonso,F21264,Alonso,,1,Clovis,,,,,p
minoraverages/1958TSN,1957,Southwestern League,alonso,F21264,Alonso,,2,Hobbs,,,,,p
minoraverages/1958TSN,1957,Southwestern League,alonso,F21264,Alonso,,T,,,,,,p14
minoraverages/1958TSN,1957,Southwestern League,alonso,P10019,Alonso,,1,Clovis,,,,10,p
minoraverages/1958TSN,1957,Southwestern League,alonso,P10019,Alonso,,2,Hobbs,,,,4,p
minoraverages/1958TSN,1957,Southwestern League,alonso,P10019,Alonso,,T,,,,,14,p
minoraverages/1958TSN,1957,Southwestern League,alvarez-ml,B00021,Alvarez,Oswaldo,0,Midland/Lamesa,,,119,,
minoraverages/1958TSN,1957,Southwestern League,alvarez-clo,B00037,Alvarez,Rogelio,0,Clovis,,,48,,
minoraverages/1958TSN,1957,Southwestern League,alvarez-clo,F20080,Alvarez,R.,0,Clovis,,,,,1b48
minoraverages/1958TSN,1957,Southwestern League,alvarez-ml,F20474,Alvarez,O.,0,Midland/Lamesa,,,,,ss115
minoraverages/1958TSN,1957,Southwestern League,babcock,B00045,Babcock,Richard,0,Carlsbad,,,119,,
minoraverages/1958TSN,1957,Southwestern League,babcock,F20240,Babcock,,0,Carlsbad,,,,,2b79
minoraverages/1958TSN,1957,Southwestern League,babcock,F20463,Babcock,,0,Carlsbad,,,,,ss41
minoraverages/1958TSN,1957,Southwestern League,babiak,B00059,Babiak,Robert,0,Midland/Lamesa,,,76,,
minoraverages/1958TSN,1957,Southwestern League,babiak,F20768,Babiak,,0,Midland/Lamesa,,,,,of75
minoraverages/1958TSN,1957,Southwestern League,bailey,B00068,Bailey,James,0,Clovis,,,11,,
minoraverages/1958TSN,1957,Southwestern League,bailey,F21427,Bailey,,0,Clovis,,,,,p11
minoraverages/1958TSN,1957,Southwestern League,bailey,P10024,Bailey,,0,Clovis,,,,11,p
minoraverages/1958TSN,1957,Southwestern League,bakas,B01431,Bakas,John,0,Carlsbad,,,2,,
minoraverages/1958TSN,1957,Southwestern League,bakas,P10569,Bakas,,0,Carlsbad,,,,2,p
minoraverages/1958TSN,1957,Southwestern League,barr,B00076,Barr,Ronald,0,El Paso,,,14,,
minoraverages/1958TSN,1957,Southwestern League,barr,F21278,Barr,,0,El Paso,,,,,p13
minoraverages/1958TSN,1957,Southwestern League,barr,P10035,Barr,,0,El Paso,,,,13,p
minoraverages/1958TSN,1957,Southwestern League,barrett,B00084,Barrett,James,0,Plainview,,,40,,
minoraverages/1958TSN,1957,Southwestern League,barrett,F20072,Barrett,,0,Plainview,,,,,1b40
minoraverages/1958TSN,1957,Southwestern League,basso,B00092,Basso,S. James,0,El Paso,,,74,,
