source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1913Reach,1912,Connecticut State League,ahearn,B00117,Ahearn,,0,Holyoke,,,104,,
minoraverages/1913Reach,1912,Connecticut State League,ahearn,B02019,Ahearn,,0,Holyoke,,,,,
minoraverages/1913Reach,1912,Connecticut State League,ahearn,F20072,Ahearn,,0,Holyoke,,,,,c104
minoraverages/1913Reach,1912,Connecticut State League,averett,B00957,Averett,,0,Hartford,,,18,,
minoraverages/1913Reach,1912,Connecticut State League,averett,B01580,Averett,,0,Hartford,,,,,
minoraverages/1913Reach,1912,Connecticut State League,averett,F20153,Averett,,0,Hartford,,,,,p18
minoraverages/1913Reach,1912,Connecticut State League,averett,P10024,Averett,,0,Hartford,,,,19,
minoraverages/1913Reach,1912,Connecticut State League,baker,B00590,Baker,,1,Hartford,,,,,
minoraverages/1913Reach,1912,Connecticut State League,baker,B00590,Baker,,2,Bridgeport,,,,,
minoraverages/1913Reach,1912,Connecticut State League,baker,B00590,Baker,,T,,,,113,,
minoraverages/1913Reach,1912,Connecticut State League,baker,B01321,Baker,,1,Hartford,,,,,
minoraverages/1913Reach,1912,Connecticut State League,baker,B01321,Baker,,2,Bridgeport,,,,,
minoraverages/1913Reach,1912,Connecticut State League,baker,B01321,Baker,,T,,,,,,
minoraverages/1913Reach,1912,Connecticut State League,baker,F20636,Baker,,0,Hartford,,,,,2b26
minoraverages/1913Reach,1912,Connecticut State League,baker,F21092,Baker,,0,Bridgeport,,,,,rf87
minoraverages/1913Reach,1912,Connecticut State League,bannister,B00961,Bannister,,0,Springfield,,,21,,
minoraverages/1913Reach,1912,Connecticut State League,bannister,B01926,Bannister,,0,Springfield,,,,,
minoraverages/1913Reach,1912,Connecticut State League,bannister,F20449,Bannister,,0,Springfield,,,,,p18
minoraverages/1913Reach,1912,Connecticut State League,bannister,P10312,Bannister,,0,Springfield,,,,18,
minoraverages/1913Reach,1912,Connecticut State League,barron,B00887,Barron,,0,Bridgeport,,,10,,
minoraverages/1913Reach,1912,Connecticut State League,barron,B01415,Barron,,0,Bridgeport,,,,,
minoraverages/1913Reach,1912,Connecticut State League,barron,F20166,Barron,,0,Bridgeport,,,,,p10
minoraverages/1913Reach,1912,Connecticut State League,barron,P10056,Barron,,0,Bridgeport,,,,10,
minoraverages/1913Reach,1912,Connecticut State League,betts,B00381,Betts,,0,Holyoke,,,10,,
